# # Angle (deg), theta pol E-plane, phi pol E-plane, theta pol H-plane, phi pol H-plane
 (2.600000000000000000e+01+0.000000000000000000e+00j), (-3.470309024828503817e-03-2.751421581112830153e-02j), (2.876011335895697907e-03+2.487228135748194985e-03j), (4.004393560311511786e-03+9.829805900383524302e-04j), (3.397937356929518239e-03+3.034136907394363245e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j), (-4.413152148537179131e-03-2.565711616364580241e-02j), (2.787345809211235013e-03+2.472124330127084112e-03j), (3.818653655328778634e-03+9.657568900278021241e-04j), (4.228744158084697669e-03+2.862461283743684970e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j), (-5.341823931291902854e-03-2.372415100610303362e-02j), (2.702212778106732102e-03+2.429218623116292421e-03j), (3.616914160485618004e-03+9.430646353817882755e-04j), (5.055046021865646985e-03+2.679786083238107006e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j), (-6.240805417346000951e-03-2.173282096293103691e-02j), (2.621705790746177087e-03+2.357811960478794610e-03j), (3.403825502138680108e-03+9.146755661347822763e-04j), (5.865130465233578741e-03+2.487403732698232825e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j), (-7.095063511713331841e-03-1.970125619134094341e-02j), (2.546699799427900972e-03+2.257535603910844259e-03j), (3.184101990400614330e-03+8.803464088974262847e-04j), (6.647032993832177779e-03+2.286705242987504411e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j), (-7.890362235197850502e-03-1.764799784878761865e-02j), (2.477841389184078785e-03+2.128357322226524968e-03j), (2.962396254851107618e-03+8.397823056229942150e-04j), (7.388748849343602064e-03+2.079172145597966634e-02j)
 (3.800000000000000000e+01+0.000000000000000000e+00j), (-8.613560050312014243e-03-1.559175791731020992e-02j), (2.415545538259220026e-03+1.970582592062725472e-03j), (2.743177548916630754e-03+7.926042630772059915e-04j), (8.078455363795051386e-03+1.866366704348074862e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j), (-9.252883644748195746e-03-1.355116038829903141e-02j), (2.359998619588769483e-03+1.784851011003464258e-03j), (2.530617875290866025e-03+7.383234745587926922e-04j), (8.704739949883556760e-03+1.649920186060290991e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j), (-9.798168867559711032e-03-1.154446824146006419e-02j), (2.311167108186470889e-03+1.572128252564270606e-03j), (2.328489593331678053e-03+6.763250069441085642e-04j), (9.256828097753641918e-03+1.431519047709109080e-02j)
 (4.400000000000000000e+01+0.000000000000000000e+00j), (-1.024106032963558593e-02-9.589302071781524370e-03j), (2.268811252120936026e-03+1.333693993164914186e-03j), (2.140077734970610192e-03+6.058628243397342576e-04j), (9.724805267144979309e-03+1.212888995734844738e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j), (-1.057516250626428303e-02-7.702357510281527056e-03j), (2.232502808480073611e-03+1.071126309295524675e-03j), (1.968109694786044674e-03+5.260674603153915607e-04j), (1.009982631910409136e-02+9.957769907101602161e-03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j), (-1.079613697531033034e-02-5.899129624621861530e-03j), (2.201645850741226935e-03+7.862830746160874313e-04j), (1.814704295841495282e-03+4.359668880708685587e-04j), (1.037430617149871954e-02+7.819313997435111546e-03j)
 (5.000000000000000000e+01+0.000000000000000000e+00j), (-1.090174260623246252e-02-4.193653156853278940e-03j), (2.175499625851537704e-03+4.812808811965836380e-04j), (1.681341494813108715e-03+3.345203130462735710e-04j), (1.054208571704696139e-02+5.730806305429523434e-03j)
 (5.200000000000000000e+01+0.000000000000000000e+00j), (-1.089181795954838675e-02-2.598267659116797624e-03j), (2.153202478073956618e-03+1.584719696471767144e-04j), (1.568853211255992345e-03+2.206637714400368352e-04j), (1.059856771750598663e-02+3.709107045495941765e-03j)
 (5.400000000000000000e+01+0.000000000000000000e+00j), (-1.076820770863765042e-02-1.123416256855396238e-03j), (2.133795956442776937e-03-1.795804138229342109e-04j), (1.477434982383474607e-03+9.336560957339795478e-05j), (1.054081836225539970e-02+1.770423314857921772e-03j)
 (5.600000000000000000e+01+0.000000000000000000e+00j), (-1.053463738228504511e-02+2.225141227244826667e-04j), (2.116248372187903154e-03-5.301278997047292581e-04j), (1.406677392420378368e-03-4.831080805650570366e-05j), (1.036763140571521531e-02-6.991875522502562798e-05j)
 (5.800000000000000000e+01+0.000000000000000000e+00j), (-1.019654297025190774e-02+1.433304649183133510e-03j), (2.099477255883502522e-03-8.902638734203426399e-04j), (1.355615538309635701e-03-2.051404134453205729e-04j), (1.007955320325807855e-02-1.797693640362369848e-03j)
 (6.000000000000000000e+01+0.000000000000000000e+00j), (-9.760863772673262009e-03+2.504964102495173522e-03j), (2.082370362453909822e-03-1.256951189922283704e-03j), (1.322794200923566596e-03-3.776694541393632327e-04j), (9.678868458092524177e-03-3.399981049385936583e-03j)
 (6.200000000000000000e+01+0.000000000000000000e+00j), (-9.235808175365041797e-03+3.435733733283468511e-03j), (2.063805065458432231e-03-1.627050630876769339e-03j), (1.306345916519354106e-03-5.661521264432353272e-04j), (9.169547970070307183e-03-4.865349145076461844e-03j)
 (6.400000000000000000e+01+0.000000000000000000e+00j), (-8.630602710466766386e-03+4.226037636492282687e-03j), (2.042666151119611022e-03-1.997350048898162162e-03j), (1.304078803153357587e-03-7.704947357987901009e-04j), (8.557161039047052678e-03-6.184010781110977316e-03j)
 (6.600000000000000000e+01+0.000000000000000000e+00j), (-7.955234783390366729e-03+4.878381254367236686e-03j), (2.017862151173748907e-03-2.364594148100797929e-03j), (1.313570799191057532e-03-9.902110657381201983e-04j), (7.848756327805631733e-03-7.347948328575526142e-03j)
 (6.800000000000000000e+01+0.000000000000000000e+00j), (-7.220198839606803073e-03+5.397202903176482637e-03j), (1.988340430377003032e-03-2.725514820134545407e-03j), (1.332266915808605519e-03-1.224392174412439714e-03j), (7.052715859833016618e-03-8.351004065871628010e-03j)
 (7.000000000000000000e+01+0.000000000000000000e+00j), (-6.436254591015585190e-03+5.788685155201398619e-03j), (1.953101264011977483e-03-3.076861893330065482e-03j), (1.357576184775239475e-03-1.471693163484953919e-03j), (6.178587369975218138e-03-9.188934643438919497e-03j)
 (7.200000000000000000e+01+0.000000000000000000e+00j), (-5.614204350630504041e-03+6.060534362984509003e-03j), (1.911211104299769675e-03-3.415434067780238198e-03j), (1.386965182664063115e-03-1.730338611745500495e-03j), (5.236900427663595571e-03-9.859429686401523577e-03j)
 (7.400000000000000000e+01+0.000000000000000000e+00j), (-4.764694696886950798e-03+6.221737492046334854e-03j), (1.861815150070170004e-03-3.738109713195647381e-03j), (1.418045313857176516e-03-1.998147382049702235e-03j), (4.238971632305065310e-03-1.036209604231296162e-02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j), (-3.898045779146703908e-03+6.282305691864571023e-03j), (1.804149214884768083e-03-4.041877113743948431e-03j), (1.448651415000566916e-03-2.272576452849832829e-03j), (3.196703787687046189e-03-1.069841040954932175e-02j)
 (7.800000000000000000e+01+0.000000000000000000e+00j), (-3.024109751683869314e-03+6.253013701928145790e-03j), (1.737550752662783042e-03-4.323863669996573685e-03j), (1.476909679244123178e-03-2.550782359777791462e-03j), (2.122383369375301435e-03-1.087164401087047094e-02j)
 (8.000000000000000000e+01+0.000000000000000000e+00j), (-2.152158227625195971e-03+6.145143334211677043e-03j), (1.661468766424616843e-03-4.581363526323972875e-03j), (1.501293366250771796e-03-2.829697826602289162e-03j), (1.028479892921009813e-03-1.088676355478677624e-02j)
 (8.200000000000000000e+01+0.000000000000000000e+00j), (-1.290797380688786045e-03+5.970238014684145500e-03j), (1.575472214525770916e-03-4.811863092955368654e-03j), (1.520665241796250160e-03-3.106120284697772710e-03j), (-7.254993807442422331e-05-1.075031293963549586e-02j)
 (8.400000000000000000e+01+0.000000000000000000e+00j), (-4.479084464132902939e-04+5.739873853950564278e-03j), (1.479256456706287996e-03-5.013063980741081123e-03j), (1.534306159691854613e-03-3.376808285317254438e-03j), (-1.168451092378908381e-03-1.047028002324310036e-02j)
 (8.600000000000000000e+01+0.000000000000000000e+00j), (3.693891096744652798e-04+5.465451112606580820e-03j), (1.372647261978694223e-03-5.182902962603138340e-03j), (1.541929642930172034e-03-3.638581347182523289e-03j), (-2.247350406404037548e-03-1.005595235892928901e-02j)
 (8.800000000000000000e+01+0.000000000000000000e+00j), (1.154754624031230142e-03+5.158008385758383954e-03j), (1.255601938469306025e-03-5.319568711515423182e-03j), (1.543682728127341620e-03-3.888418585246144771e-03j), (-3.297926804338589292e-03-9.517765166010190916e-03j)
 (9.000000000000000000e+01+0.000000000000000000e+00j), (1.902626197831035117e-03+4.828060485421037037e-03j), (1.128207241809350749e-03-5.421515227592591489e-03j), (1.540133698783953831e-03-4.123551548455728355e-03j), (-4.309570404173494566e-03-8.867144055230634717e-03j)
 (9.200000000000000000e+01+0.000000000000000000e+00j), (2.608206014722557007e-03+4.485459944487014440e-03j), (9.906738669010531871e-04-5.487472039064827944e-03j), (1.532247643128659739e-03-4.341547048558797028e-03j), (-5.272529358215807468e-03-8.116344266956810119e-03j)
 (9.400000000000000000e+01+0.000000000000000000e+00j), (3.267433068856170474e-03+4.139281352327497769e-03j), (8.433275153493007209e-04-5.516451423835870387e-03j), (1.521351028692013822e-03-4.540376362383155215e-03j), (-6.178043114601071070e-03-7.278287496881183372e-03j)
 (9.600000000000000000e+01+0.000000000000000000e+00j), (3.876945024482282218e-03+3.797727363833713465e-03j), (6.865967405932294669e-04-5.507753030425456206e-03j), (1.509086687988076859e-03-4.718467992908911834e-03j), (-7.018460527742341817e-03-6.366396859422834842e-03j)
 (9.800000000000000000e+01+0.000000000000000000e+00j), (4.434030704671945190e-03+3.468055161984411831e-03j), (5.209979852632869038e-04-5.460966362626925273e-03j), (1.497360759331151222e-03-4.874742121964067802e-03j), (-7.787340955977192607e-03-5.394430229151080461e-03j)
 (1.000000000000000000e+02+0.000000000000000000e+00j), (4.936574636903718998e-03+3.156522326022092283e-03j), (3.471184205439157102e-04-5.375971619530284067e-03j), (1.488283226882499951e-03-5.008625912288238932e-03j), (-8.479536233466651585e-03-4.376312134197360947e-03j)
 (1.020000000000000000e+02+0.000000000000000000e+00j), (5.382995176252698862e-03+2.868351368587206650e-03j), (1.655973569942800511e-04-5.252939346882290125e-03j), (1.484103758526617890e-03-5.120049847940472826e-03j), (-9.091251256478888321e-03-3.325964552494277155e-03j)
 (1.040000000000000000e+02+0.000000000000000000e+00j), (5.772177958464424011e-03+2.607712553651293959e-03j), (-2.289289448346411838e-05-5.092329260028995337e-03j), (1.487144553812955704e-03-5.209426270475029166e-03j), (-9.620080936557548132e-03-2.257137353797177524e-03j)
 (1.060000000000000000e+02+0.000000000000000000e+00j), (6.103406754412200701e-03+2.377724896937144245e-03j), (-2.176657839955123332e-04-4.894888453481936914e-03j), (1.499731892027713438e-03-5.277612112370750827e-03j), (-1.006502148335067064e-02-1.183239685988507744e-03j)
 (1.080000000000000000e+02+0.000000000000000000e+00j), (6.376294136558976165e-03+2.180475403844295106e-03j), (-4.180379945714747742e-04-4.661649034540847961e-03j), (1.524128017639900853e-03-5.325858499490196754e-03j), (-1.042645440663522369e-02-1.171742534330648985e-04j)
 (1.100000000000000000e+02+0.000000000000000000e+00j), (6.590714653839576352e-03+2.017056565406556354e-03j), (-6.233447915730640004e-04-4.393925029975356313e-03j), (1.562464921905061359e-03-5.355750357164426774e-03j), (-1.070610226718360022e-02+9.288229021269771160e-04j)
 (1.120000000000000000e+02+0.000000000000000000e+00j), (6.746743376406991004e-03+1.887621890297563670e-03j), (-8.329525508802208648e-04-4.093308238998253842e-03j), (1.616681479963892653e-03-5.369139393769100863e-03j), (-1.090695603513176098e-02+1.943333914341948722e-03j)
 (1.140000000000000000e+02+0.000000000000000000e+00j), (6.844602663834692055e-03+1.791458811628412161e-03j), (-1.046267945319095168e-03-3.761662565147407856e-03j), (1.688465286463326255e-03-5.368073853193528963e-03j), (-1.103317488877616874e-02+2.915898248526773481e-03j)
 (1.160000000000000000e+02+0.000000000000000000e+00j), (6.884619799504055650e-03+1.727077710502956855e-03j), (-1.262743475696837371e-03-3.401116272958949315e-03j), (1.779200403025292922e-03-5.354728241771374193e-03j), (-1.108996034711480332e-02+3.837135616790269665e-03j)
 (1.180000000000000000e+02+0.000000000000000000e+00j), (6.867197714993924541e-03+1.692315104763514495e-03j), (-1.481879251612863973e-03-3.014051595111312456e-03j), (1.889922090540423075e-03-5.331335878216723716e-03j), (-1.108340770615973657e-02+4.698848791160197512e-03j)
 (1.200000000000000000e+02+0.000000000000000000e+00j), (6.792800420924575457e-03+1.684448334909814356e-03j), (-1.703221141021135946e-03-2.603091167088128575e-03j), (2.021279450288520404e-03-5.300126629094273692e-03j), (-1.102033876726494881e-02+5.494102759440259651e-03j)
 (1.220000000000000000e+02+0.000000000000000000e+00j), (6.661954005540862353e-03+1.700318417532377738e-03j), (-1.926355600841709323e-03-2.171080886199350593e-03j), (2.173506741625620686e-03-5.263271625167618116e-03j), (-1.090812073159055928e-02+6.217277254425135694e-03j)
 (1.240000000000000000e+02+0.000000000000000000e+00j), (6.475263215163783691e-03+1.736457202558562649e-03j), (-2.150901660976802139e-03-1.721068969117765064e-03j), (2.346403981195934775e-03-5.222836154523047801e-03j), (-1.075447682146134405e-02+6.864090526683021623e-03j)
 (1.260000000000000000e+02+0.000000000000000000e+00j), (6.233442755356193889e-03+1.789214624474942152e-03j), (-2.376500651704757574e-03-1.256281199668135042e-03j), (2.539327259668201948e-03-5.180741342418668065e-03j), (-1.056729462226538470e-02+7.431593274905082432e-03j)
 (1.280000000000000000e+02+0.000000000000000000e+00j), (5.937361612816070833e-03+1.854881721702318197e-03j), (-2.602804334580109940e-03-7.800925949100456216e-04j), (2.751189036954635771e-03-5.138734694451791915e-03j), (-1.035443828014193622e-02+7.918132827699627188e-03j)
 (1.300000000000000000e+02+0.000000000000000000e+00j), (5.588097954364544193e-03+1.929805233333230056e-03j), (-2.829462118880631937e-03-2.959959493295497186e-04j), (2.980468495794465818e-03-5.098369128741615623e-03j), (-1.012357052370631630e-02+8.323288905828837153e-03j)
 (1.320000000000000000e+02+0.000000000000000000e+00j), (5.187001558683547453e-03+2.010489967076032388e-03j), (-3.056108022510859151e-03+1.924320781413238458e-04j), (3.225231846684389544e-03-5.060989773609921895e-03j), (-9.881990007011063823e-03+8.647783497748123133e-03j)
 (1.340000000000000000e+02+0.000000000000000000e+00j), (4.735760312131989842e-03+2.093685744005466254e-03j), (-3.282347974656032660e-03+6.815665105270414179e-04j), (3.483162285006469530e-03-5.027727568015051725e-03j), (-9.636488722121434175e-03+8.893368469302082024e-03j)
 (1.360000000000000000e+02+0.000000000000000000e+00j), (4.236467069792369637e-03+2.176456524081545312e-03j), (-3.507747966459252333e-03+1.167770309495886651e-03j), (3.751599105022841978e-03-4.999498570903700839e-03j), (-9.393233249092752465e-03+9.062695425164506852e-03j)
 (1.380000000000000000e+02+0.000000000000000000e+00j), (3.691683149287445977e-03+2.256230247137147680e-03j), (-3.731823446166218985e-03+1.647430386803821036e-03j), (4.027585277144419586e-03-4.977007852308375224e-03j), (-9.157672460819825389e-03+9.159172985275710124e-03j)
 (1.400000000000000000e+02+0.000000000000000000e+00j), (3.104494876687874817e-03+2.330828924287184183e-03j), (-3.954030237631308599e-03+2.116992450117803539e-03j), (4.307922597459445252e-03-4.960756886719739495e-03j), (-8.934473053205875537e-03+9.186816994729790284e-03j)
 (1.420000000000000000e+02+0.000000000000000000e+00j), (2.478559918949432145e-03+2.398479518319599282e-03j), (-4.173757146395505255e-03+2.572993859681351695e-03j), (4.589233325906598437e-03-4.951053477437098067e-03j), (-8.727483005401029739e-03+9.150099234094497339e-03j)
 (1.440000000000000000e+02+0.000000000000000000e+00j), (1.818140586036238841e-03+2.457807094266616001e-03j), (-4.390320314976515863e-03+3.012093819637857994e-03j), (4.868027046772111822e-03-4.948023387330317303e-03j), (-8.539721867256983359e-03+9.053799946562874484e-03j)
 (1.460000000000000000e+02+0.000000000000000000e+00j), (1.128121834082250257e-03+2.507812545099777270e-03j), (-4.602959305813801583e-03+3.431100410747818866e-03j), (5.140771318470802390e-03-4.951623015710721401e-03j), (-8.373395691152373671e-03+8.902868978275068138e-03j)
 (1.480000000000000000e+02+0.000000000000000000e+00j), (4.140123131625085724e-04+2.547837854558489355e-03j), (-4.810834831336054628e-03+3.826994172831766922e-03j), (5.403964535749020484e-03-4.961652624485991120e-03j), (-8.229933530112809592e-03+8.702299586697019237e-03j)
 (1.500000000000000000e+02+0.000000000000000000e+00j), (-3.180725546929160296e-04+2.577522314597838291e-03j), (-5.013028018144660355e-03+4.196948148519666875e-03j), (5.654209313915341088e-03-4.977769765106708835e-03j), (-8.110041754711992679e-03+8.457018070511655716e-03j)
 (1.520000000000000000e+02+0.000000000000000000e+00j), (-1.061445840585894780e-03+2.596753348457170492e-03j), (-5.208541086091293508e-03+4.538344489273042799e-03j), (5.888284628878101210e-03-4.999502681253576407e-03j), (-8.013772020375660096e-03+8.171791381799773518e-03j)
 (1.540000000000000000e+02+0.000000000000000000e+00j), (-1.808902476447319350e-03+2.605615596667807104e-03j), (-5.396299340572527012e-03+4.848787887421606053e-03j), (6.103214915512456679e-03-5.026263555707305257e-03j), (-7.940598548596924933e-03+7.851153867194513719e-03j)
 (1.560000000000000000e+02+0.000000000000000000e+00j), (-2.552789918799058724e-03+2.604341711909756007e-03j), (-5.575154413309568562e-03+5.126116224947593544e-03j), (6.296334345893547096e-03-5.057361532608464078e-03j), (-7.889500457083604285e-03+7.499353314324895374e-03j)
 (1.580000000000000000e+02+0.000000000000000000e+00j), (-3.285094798485255034e-03+2.593267902353907535e-03j), (-5.743888737515496536e-03+5.368408915677593506e-03j), (6.465344582126234842e-03-5.092015481059947168e-03j), (-7.859045157272597990e-03+7.120315608851884165e-03j)
 (1.600000000000000000e+02+0.000000000000000000e+00j), (-3.997543814246973769e-03+2.572796696156410753e-03j), (-5.901221301137488107e-03+5.573993460868433870e-03j), (6.608364427456982389e-03-5.129366477940337267e-03j), (-7.847469294339765380e-03+6.717626578390422341e-03j)
 (1.620000000000000000e+02+0.000000000000000000e+00j), (-4.681716771364292581e-03+2.543368714912101584e-03j), (-6.045814779970786791e-03+5.741450740616030682e-03j), (6.723969982922908643e-03-5.168489983468116909e-03j), (-7.852754289505792587e-03+6.294529040333512668e-03j)
 (1.640000000000000000e+02+0.000000000000000000e+00j), (-5.329169384872863534e-03+2.505444489497791593e-03j), (-6.176284204231354685e-03+5.869619529283772591e-03j), (6.811224150916388165e-03-5.208407669452712850e-03j), (-7.872694209392017139e-03+5.853932693489879296e-03j)
 (1.660000000000000000e+02+0.000000000000000000e+00j), (-5.931563256420924364e-03+2.459496578504736988e-03j), (-6.291207351590620382e-03+5.957600658091687443e-03j), (6.869694604792551951e-03-5.248098843781483572e-03j), (-7.904954386191584415e-03+5.398434296649808582e-03j)
 (1.680000000000000000e+02+0.000000000000000000e+00j), (-6.480800289017359626e-03+2.406011507022165572e-03j), (-6.389137081579685309e-03+6.004761158788547368e-03j), (6.899459655548220889e-03-5.286511400941503770e-03j), (-7.947119903922272854e-03+4.930345546634787822e-03j)
 (1.700000000000000000e+02+0.000000000000000000e+00j), (-6.969158718355012230e-03+2.345500377404460043e-03j), (-6.468615826662234801e-03+6.010738615700963149e-03j), (6.901101781176676928e-03-5.322572221263891998e-03j), (-7.996733715321661939e-03+4.451726180596290994e-03j)
 (1.720000000000000000e+02+0.000000000000000000e+00j), (-7.389427907148247640e-03+2.278516452426790871e-03j), (-6.528192431463592654e-03+5.975445835766405971e-03j), (6.875688928817006405e-03-5.355196943612255608e-03j), (-8.051324734442505404e-03+3.964420052615201875e-03j)
 (1.740000000000000000e+02+0.000000000000000000e+00j), (-7.735039065501179111e-03+2.205677604302000439e-03j), (-6.566441482323264779e-03+5.899075823075050108e-03j), (6.824744041124826410e-03-5.383299048555088145e-03j), (-8.108426743477878396e-03+3.470092240259601852e-03j)
 (1.760000000000000000e+02+0.000000000000000000e+00j), (-8.000189123302171856e-03+2.127691278934506266e-03j), (-6.581985194635606509e-03+5.782106920903504026e-03j), (6.750203583722227431e-03-5.405798211695110947e-03j), (-8.165589348376408457e-03+2.970265589749141594e-03j)
 (1.780000000000000000e+02+0.000000000000000000e+00j), (-8.179955089917397351e-03+2.045379550289714785e-03j), (-6.573517826906355097e-03+5.625307864559573635e-03j), (6.654366148750623031e-03-5.421627919015521713e-03j), (-8.220382512659916291e-03+2.466355478032590445e-03j)
 (1.800000000000000000e+02+0.000000000000000000e+00j), (-8.270396393987621345e-03+1.959701929719148347e-03j), (-6.539832471003636030e-03+5.429742376568839901e-03j), (6.539832471003634295e-03-5.429742376568837299e-03j), (-8.270396393987621345e-03+1.959701929719149215e-03j)
